,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Group
GBP3,1200.69409137584,1.0756451250927,0.155163677853281,6.93232552859317,4.13977968048529e-12,1.83557423172651e-10,upregulated
ABCC11,14.3184165187514,1.07612839760305,0.279730216172613,3.84702236435911,0.000119562059369555,0.000605444779963635,upregulated
GBP5,9222.0192383999,1.07729797206902,0.203906347810345,5.28329786511119,1.26878844299134e-07,1.85546137698863e-06,upregulated
NAV2,26.1366156986131,1.07810385944075,0.204638601564264,5.2683308583996,1.37669810177755e-07,1.98425294060845e-06,upregulated
CDCA7,75.3620069057921,1.07812158146774,0.123648235459636,8.7192637845583,2.80016515726818e-18,3.47645332145806e-16,upregulated
OR6K3,3.14025929327863,1.07846093011409,0.334423396015102,3.22483696704458,0.00126044425525516,0.00441879600449918,upregulated
C8orf74,2.62608852033883,1.07877394256584,0.439783544195327,2.45296568460668,0.0141683853997546,0.0335781034710877,upregulated
LRRC15,3.01089990340733,1.07936700426574,0.452827405587225,2.38361678411672,0.0171434440264974,0.0392691537555676,upregulated
CENPI,24.4476739868057,1.080137910124,0.152627636655213,7.07694840721437,1.47363363903596e-12,6.98114546576982e-11,upregulated
TMEM174,0.752943609543611,1.08021972582523,0.662877190514043,1.62959254185161,0.103187641723256,0.172702112895319,notsignificant
SEMA6D,4.92073758433258,1.08088014866747,0.316169538891099,3.41867262880047,0.000629273866853661,0.00246051002413111,upregulated
INHBE,5.83741894045408,1.08092750442781,0.241989172130752,4.46684244137901,7.93825495968441e-06,6.14642863588124e-05,upregulated
ISG15,1844.62762344606,1.08101718810615,0.317030429904956,3.4098215380468,0.000650054009294288,0.00253241122599346,upregulated
SLC6A17,2.81534661411377,1.08295004519788,0.363932817566737,2.97568670074468,0.00292333345861406,0.00892936990804556,upregulated
TNN,5.03323776894317,1.08338426732981,0.308718712509415,3.50929251590723,0.000449300463068174,0.00184053713210932,upregulated
OR52N1,1.61493356265064,1.08341303357032,0.38475761865202,2.8158325684778,0.00486510140729274,0.0137081789848308,upregulated
SPRY4,2.67130653375419,1.08368452477763,0.356785214066171,3.03735828182792,0.00238661598873985,0.00754729658999498,upregulated
TRAM1L1,0.741216243644471,1.08400690787966,0.694910273006749,1.55992356133888,0.118777945837472,0.193243613282076,notsignificant
CLEC19A,2.04572153347464,1.08473321647204,0.386441114620805,2.80698190599217,0.00500080505496382,0.0140203227845287,upregulated
DLGAP2,9.32525956775564,1.08518226179744,0.257007548691869,4.22237505209811,2.41741414609117e-05,0.000157961123259286,upregulated
WFDC6,0.351724731232708,1.08520150435802,1.25623716295523,0.863850820815664,0.387669845793817,NA,notsignificant
TBC1D28,1.06737113804292,1.08592156669228,0.517186211405021,2.0996723090165,0.0357576771013819,0.0728755466069373,notsignificant
CACNA1S,5.10509104185709,1.0862246174054,0.303053463943119,3.58426728826066,0.000338025790900909,0.0014474643881537,upregulated
BCL2L15,106.701066253507,1.0866332748114,0.200288708838162,5.42533466371998,5.78460535900889e-08,9.38148339395298e-07,upregulated
SLC6A15,4.00753852608605,1.08691278522826,0.356264348790712,3.05086037634028,0.00228186659849921,0.00728723833709114,upregulated
GSG1L,9.47991228508281,1.08693527838739,0.239149910213267,4.5449955528651,5.49364139745298e-06,4.51788636075599e-05,upregulated
SPATA31A3,0.320120332493748,1.08695152718223,0.862276299183692,1.26056059781678,0.207467202299134,NA,notsignificant
GDF2,1.36845962147021,1.08698607934632,0.517161919710957,2.10182930706469,0.0355682309027838,0.072522289354617,notsignificant
SPC24,55.955824285684,1.08711065666024,0.158799846655475,6.84579160217195,7.6054127650624e-12,3.19752008470618e-10,upregulated
PDZRN4,2.44177433480514,1.0871642685683,0.38549316185553,2.82019080010487,0.00479951025073341,0.0135466891711669,upregulated
ELFN1,0.775522683917945,1.08720234001213,0.563135402768336,1.93062331841954,0.053529652021001,0.101639151532756,notsignificant
HOXD9,0.365080364316045,1.0874341496951,1.00965945306442,1.07703062294383,0.281466585114246,NA,notsignificant
MXRA5,3.17335845377019,1.0876662898247,0.373794400877709,2.90979824007727,0.00361662143831317,0.0106714340489287,upregulated
OR10G9,0.38686467716412,1.08770795220002,1.15314290709404,0.943255120860157,0.345550425364942,NA,notsignificant
IQCF1,1.22106762043005,1.08790960719908,0.640746382696939,1.69787865616971,0.0895306664341299,0.154085187107764,notsignificant
TNFRSF11B,1.37026787663604,1.08834868692587,0.422072348312614,2.57858324829127,0.0099206392470633,0.0248630582939765,upregulated
STMN4,1.92274173616428,1.08841332209083,0.325109736780187,3.34783366647282,0.000814458782748731,0.00305138127097662,upregulated
TMEM145,1.72550766588661,1.08878344291693,0.46346784240352,2.34921032982688,0.0188132761956216,0.0424619606411208,upregulated
A3GALT2,9.25677541128941,1.08888943059064,0.269435153149464,4.04137848332877,5.31379145018466e-05,0.000306206381838106,upregulated
NPR1,2.36698477861044,1.08950636166806,0.426587120508196,2.55400669474063,0.0106491208976956,0.0263948057827778,upregulated
MALRD1,7.4407687106083,1.09025263321185,0.266685320627857,4.08816139802922,4.34805611313659e-05,0.000259442181467302,upregulated
GRIA3,6.20717009674596,1.09083994491219,0.310542786367744,3.51268808292467,0.000443597911665547,0.0018232076725578,upregulated
PLSCR1,3936.46395505846,1.09108966452696,0.168864759231849,6.46132247776403,1.03791867256539e-10,3.53875226203072e-09,upregulated
RTL1,1.69990175328143,1.09124690527658,0.477965029648266,2.28311034821863,0.0224238691600521,0.0490670344742017,upregulated
DCAF8L1,0.981554864901615,1.09214268030629,0.615458472087364,1.77451888281304,0.0759773615115432,0.135005869305182,notsignificant
ACE2,2.43262716326465,1.09244323940118,0.400163339828336,2.72999330690768,0.00633356114085953,0.0170454489162511,upregulated
SERPINA7,1.7378703104707,1.09322470373191,0.543418343500324,2.0117552467775,0.0442457436682644,0.0870219466312788,notsignificant
F11,2.71240788547846,1.09340694398894,0.334797307119272,3.26587735545737,0.00109125501253242,0.00391330134175471,upregulated
TMEM100,2.22854127827732,1.09363549836582,0.453222701668961,2.41302012087783,0.0158209461535882,0.0367732308143182,upregulated
CCDC169,4.95914811714168,1.09372836858409,0.244807325524898,4.4677109487594,7.90610342867137e-06,6.12680473193896e-05,upregulated
RGPD6,2.54129337150497,1.09447859545026,0.624381651341994,1.75289999809873,0.0796191739446995,0.140149053422556,notsignificant
GFRA1,5.0957366275662,1.09452962783898,0.319046232952375,3.43063015573158,0.000602181007270789,0.00237105478847086,upregulated
TDGF1,2.21083243962721,1.09494300105635,0.332345942345442,3.29458814309295,0.000985660269388575,0.00358751641114701,upregulated
ONECUT3,3.16919166979567,1.09570441489049,0.259031404490268,4.23000607608432,2.33684999931724e-05,0.000153644900247293,upregulated
SERPINB3,0.929136540007835,1.09615262399652,0.761389248448075,1.43967441913684,0.149959533978601,0.232842119258477,notsignificant
C2CD4A,1.64447425446824,1.09617507081066,0.402035401780144,2.72656354628717,0.00639976282923697,0.0171901716580012,upregulated
OR2C3,1.98726959500238,1.09696522175922,0.337309083877792,3.25210696714191,0.00114552902381357,0.00407706870041357,upregulated
SLC7A13,1.04601953250189,1.09703786766683,0.637291913010996,1.72140559964692,0.0851772488607765,0.148178494651963,notsignificant
CEACAM20,2.86404738490979,1.09716455887222,0.367364642708223,2.9865818081563,0.00282115345072628,0.00867212100673924,upregulated
MAP3K15,31.3021903403537,1.0981076131681,0.228474396633849,4.80626113624414,1.5377901355398e-06,1.52273366446576e-05,upregulated
SPSB4,3.28182685140391,1.09821347441227,0.347017460148445,3.16472108908435,0.0015523167629777,0.00526620243575126,upregulated
CRNDE,7.04716875942961,1.09835757176543,0.238175855919415,4.61154035754593,3.99696035437765e-06,3.44274068418691e-05,upregulated
MBL2,1.09224984299025,1.09876015455674,0.635831981128015,1.72806682766641,0.0839762439286474,0.146458084015066,notsignificant
SAMD9,5544.53254058799,1.09938764088145,0.150380967586708,7.31068338317184,2.65787138850586e-13,1.44117472096032e-11,upregulated
PTPRQ,9.24513145579102,1.09950217536104,0.315566618986757,3.48421572247216,0.000493581487582847,0.00199718002685242,upregulated
KLHDC8A,28.4622018954476,1.10165830079742,0.251572058575782,4.37909641887183,1.19172400177015e-05,8.76007165368159e-05,upregulated
RASL12,1.25222496033863,1.1028059430984,0.519164689695814,2.12419289097751,0.0336540174433079,0.0691676700553065,notsignificant
FUT3,2.25193126699711,1.10319291207586,0.356110167736965,3.09789781933639,0.00194898615483222,0.00639315757275685,upregulated
CNTN3,3.16736162295679,1.10348225433243,0.381037588078396,2.89599317457729,0.00377960620592677,0.0110706916562144,upregulated
SPATA45,1.44227072381887,1.10395841028621,0.368889622546701,2.99265238925623,0.00276564555644554,0.00853396491380403,upregulated
CDH8,7.9395660566207,1.10414552119844,0.299705650045612,3.68409978600804,0.000229512323450552,0.00104811792155171,upregulated
APOBEC3B,278.7989628019,1.10472573472341,0.23377102453917,4.725674351221,2.29352949807637e-06,2.1462796650804e-05,upregulated
LHX2,0.745493618043694,1.1049336229664,0.567603623196724,1.94666414696835,0.051575012644098,0.0986142727157782,notsignificant
POU6F2,6.57085649659313,1.10525360228527,0.321905974049537,3.43346719658948,0.000595914306389148,0.00234792062674928,upregulated
KRT4,2.04517784138132,1.10710815612296,0.455143755340665,2.43243622071517,0.0149976325893286,0.0352096220491775,upregulated
NEXN,358.836808191534,1.10779863843328,0.141738688776972,7.81578161892278,5.46230054807103e-15,4.04238904366347e-13,upregulated
TBX2,1.26380186740442,1.10838654996492,0.544472072144558,2.03570872900648,0.041779612047452,0.0828413455312514,notsignificant
KNL1,217.54328580738,1.10872821067957,0.134946755070598,8.21604202412673,2.10329779572253e-16,1.9648587350499e-14,upregulated
CDH6,10.0830474879618,1.1091807865814,0.242664835665476,4.57083443317868,4.85785984514689e-06,4.0712845871664e-05,upregulated
TUBA4B,3.69007533540474,1.10991316399312,0.272520048240672,4.07277619081045,4.64560607367699e-05,0.000273659033175174,upregulated
TACC2,6.43865774001543,1.10993965021377,0.317900871195747,3.49146463813975,0.000480380050358125,0.00195298140617592,upregulated
AIM2,979.992923507816,1.10998108207053,0.181117286928945,6.12852092084391,8.86997673419897e-10,2.38379726383313e-08,upregulated
RNASE2,2737.71968497389,1.1100160760578,0.167928064680044,6.61006888975188,3.84141220176664e-11,1.39703237285259e-09,upregulated
RGN,2.12858463334767,1.11004528360896,0.381394354339401,2.91049217425264,0.00360860003533388,0.0106547511622241,upregulated
DRD1,1.42945625501709,1.11118932800451,0.578390789544313,1.92117396765596,0.0547097789167733,0.103454352947453,notsignificant
CLDN16,2.3451014095276,1.11151954969431,0.302103891032416,3.67926260696537,0.000233909310999219,0.0010661111453823,upregulated
HTR1A,0.899255435113778,1.1127675690054,0.870574714751118,1.27819881527747,0.201179333771944,0.293012165579493,notsignificant
FRMD3,457.500661539469,1.11339053828463,0.130104033213038,8.55769426041943,1.15147247981634e-17,1.35482402494469e-15,upregulated
EML1,5.12673889378279,1.11378569997846,0.29908282929366,3.72400415834259,0.000196087693283693,0.000917829083331525,upregulated
SLC6A7,1.95605205091864,1.11388906597442,0.438650111723061,2.53935662206707,0.0111056555211775,0.0273256818107425,upregulated
PRAMEF18,0.639825123054981,1.11404247819355,0.760871685303388,1.46416603444684,0.143148588177802,NA,notsignificant
CD24,1774.6038631947,1.1144471578832,0.22015338707777,5.06213950498759,4.14577475901411e-07,5.05638463494391e-06,upregulated
WASF1,71.9556900487483,1.11451990981226,0.150445724160955,7.40811954628824,1.28102805342445e-13,7.11952385959767e-12,upregulated
CNGA2,0.863881972543223,1.11455754457346,0.630395356760125,1.76802943204033,0.0770559834332376,0.136585448381759,notsignificant
POTEB3,1.75610063643748,1.1152189071272,0.442325931103955,2.52126052014143,0.0116935241234322,0.0285316916874529,upregulated
CCDC63,2.39508629732853,1.11547676066187,0.446679378543961,2.49726496060324,0.0125155402631345,0.0302017098950332,upregulated
TRDN,3.9745924682969,1.11583679425902,0.378374787878728,2.94902522579452,0.00318777954945941,0.00959959977406629,upregulated
FBXL13,280.107626979989,1.11594330774056,0.14764323645029,7.5583774412605,4.08128307367484e-14,2.47878878722156e-12,upregulated
TENM3,5.54833663574324,1.11724085716774,0.335326303348481,3.3318020268952,0.000862856143554271,0.00320748878673778,upregulated
PHF21B,3.88676935129211,1.11736970200262,0.36499317666724,3.06134408375891,0.00220345717834263,0.00707859789392186,upregulated
SULT1E1,2.77232878960567,1.11830025953623,0.383190461935855,2.91839273317673,0.00351840904692893,0.0104277905272991,upregulated
TSPAN19,1.17313566797428,1.1185713140731,0.509212285624725,2.19666992657253,0.0280440281647061,0.0592786038961315,notsignificant
SPANXN5,0.559625007999544,1.11901496902959,0.813652594909836,1.37529822436514,0.169039006788903,NA,notsignificant
PTPN5,2.60720647779533,1.11947693541368,0.408272839283217,2.74198238947045,0.00610696156762169,0.0165543626171248,upregulated
SLC13A1,3.15670069544364,1.11958584580981,0.366532073205624,3.05453718147532,0.00225408072066069,0.00721642559724945,upregulated
LRIG3,3.73266303874484,1.12022701460342,0.289103749397106,3.87482700220777,0.000106700474277375,0.00055022112229771,upregulated
HSPB7,1.61727084912244,1.12095048588839,0.435125481684999,2.57615454178314,0.0099905982163469,0.0250070563251775,upregulated
STK32A,4.36360413214235,1.1212598806828,0.296070433614634,3.78713898241603,0.000152391869305257,0.000743457569439901,upregulated
CCL1,0.775802713439891,1.12143886305697,0.501344239208508,2.23686396562056,0.0252952323235182,0.0544043933438439,notsignificant
LBP,3.21507827574536,1.12196671304746,0.417386669459935,2.6880750995215,0.00718652318734919,0.0189444707012242,upregulated
SMYD1,3.50900427023795,1.12244062910008,0.3749296052827,2.99373699298498,0.00275583389344357,0.00851244367703691,upregulated
PDILT,1.79884705658155,1.12256086759896,0.500364054898677,2.24348822943783,0.0248653480490966,0.053563000548024,notsignificant
ANO3,5.60539006586969,1.12268468003762,0.344769123437102,3.25633765821388,0.00112859448925547,0.00402475396108895,upregulated
OTOP3,1.3428228339383,1.12285781763565,0.563294651316048,1.99337560726392,0.0462203328670441,0.0902547382875071,notsignificant
SULT1A4,5.84321392791139,1.12285851178183,0.764463206466206,1.46881956160105,0.1418817368126,0.222642523195643,notsignificant
MYRIP,48.4829555676819,1.123189318561,0.151179582258843,7.42950404928311,1.0900561084039e-13,6.13224689483968e-12,upregulated
POU2AF1,496.652116759753,1.12355190970867,0.168859612279274,6.65376341058069,2.85691793976016e-11,1.06041725260953e-09,upregulated
PRRX1,4.80283203121915,1.12370692428929,0.350583371893682,3.20524877782871,0.00134945789760712,0.0046834280070799,upregulated
RIMS2,9.26061785380678,1.1237361400133,0.275305999183747,4.08177135022505,4.46937559498969e-05,0.000265712349607016,upregulated
LOC389199,1.04752069946226,1.12391425145723,0.542154693035359,2.07305085779997,0.0381675467280472,0.0768559481206159,notsignificant
ASTN1,8.13672449627048,1.12399896704532,0.279456074625108,4.02209530980199,5.76827063859193e-05,0.000327675632805087,upregulated
RHBG,3.36307470346569,1.12401188145594,0.278014003042042,4.04300455788901,5.2770594423619e-05,0.000304479564363458,upregulated
SPIC,3.69942975268306,1.12401468650776,0.293643679471296,3.82781842446444,0.00012928407189775,0.000646851545943106,upregulated
STATH,1.08533969750172,1.12422553972585,0.76042788726642,1.4784117712558,0.139297596597354,0.21954432970982,notsignificant
EPHB2,143.193252579645,1.12468127076358,0.186045280219265,6.04520184246588,1.49223068291955e-09,3.85964608533302e-08,upregulated
PSG4,3.32906410284548,1.1247474483378,0.380322604556997,2.95735103530833,0.00310294639570865,0.00938337661944349,upregulated
DCLK1,7.79686906822301,1.12524429751902,0.268782683736972,4.18644639555788,2.83355813594535e-05,0.000180310051478573,upregulated
LRRC30,0.319515184979692,1.12620553660183,1.3090531494222,0.860320711270529,0.389612279128019,NA,notsignificant
TMEM233,2.89680679273169,1.12657526923007,0.342952915903382,3.28492693016627,0.00102008822866849,0.0036941517385818,upregulated
DMBT1,7.39724816583025,1.12664498115904,0.278581683531559,4.0442177205502,5.24981171139668e-05,0.000303004522053745,upregulated
ASS1,10.1055125452568,1.12726046195806,0.207865365473331,5.42303167914083,5.85966027497008e-08,9.48513143598743e-07,upregulated
PARP9,7318.1679033203,1.1278646091173,0.135744252359917,8.30874670204698,9.67181256863866e-17,9.83683445540301e-15,upregulated
TNFAIP6,1780.10817393583,1.12801222155042,0.185741341078629,6.07302722700225,1.25521162924292e-09,3.29392416175381e-08,upregulated
TFAP2D,2.51310896409775,1.12826350877566,0.444118337048265,2.54045693378574,0.0110707726991924,0.0272634815500494,upregulated
CHSY3,4.62225069260373,1.12830692168686,0.317020750774346,3.55909485082882,0.000372135126442335,0.00157183870159899,upregulated
OTOGL,9.64458953454337,1.12830727035668,0.267292928582954,4.22123875980697,2.42963420564957e-05,0.000158464818961727,upregulated
